rule_id,signal,rule_type,pattern,universe,status,role_seed,side_seed,quality_seed,score_base,action,n,avg10d_pct,med10d_pct,fail10d_pct,source_file,notes
T6_NASDAQ_GT5_SEQ4_004,T6,SEQ4,T2G|T2|T2G|T6,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,94,7.47,2.044,18.085,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T2|T2G; final = T6.
T6_NASDAQ_GT5_SEQ4_005,T6,SEQ4,Z2G|Z2|T5|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,51,1.072,1.661,29.412,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2|T5; final = T6.
T6_NASDAQ_GT5_SEQ4_006,T6,SEQ4,Z4|T9|T2G|T6,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,47,5.936,1.512,23.404,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|T9|T2G; final = T6.
T6_NASDAQ_GT5_SEQ4_007,T6,SEQ4,T2|Z9|T5|T6,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,42,6.098,1.463,19.048,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|Z9|T5; final = T6.
T6_NASDAQ_GT5_SEQ4_008,T6,SEQ4,T9|T2G|T2G|T6,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,54,1.68,1.231,20.37,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T9|T2G|T2G; final = T6.
T6_NASDAQ_GT5_SEQ4_009,T6,SEQ4,T2G|Z1|T9|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,0.416,0.992,25.581,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z1|T9; final = T6.
T6_NASDAQ_GT5_SEQ4_010,T6,SEQ4,Z2G|T1|T2G|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,44,4.485,0.744,27.273,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T1|T2G; final = T6.
T6_NASDAQ_GT5_SEQ4_011,T6,SEQ4,T2G|T2G|T10|T6,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,50,1.567,0.742,22.0,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T2G|T10; final = T6.
T6_NASDAQ_GT5_SEQ4_012,T6,SEQ4,T2G|T2|T10|T6,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,50,2.434,0.616,24.0,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T2|T10; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_001,T6,REJECT_SEQ4,Z2|Z2G|T5|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,44,-1.384,-1.694,25.0,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T5; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_002,T6,REJECT_SEQ4,T2|T2G|T2G|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,61,0.333,-1.231,26.23,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2G|T2G; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_003,T6,REJECT_SEQ4,Z2G|Z2|T9|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,81,-1.68,-1.098,28.395,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2|T9; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_004,T6,REJECT_SEQ4,T2|T2|T10|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-3.197,-0.906,25.581,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2|T10; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_005,T6,REJECT_SEQ4,T2|T2|T2G|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,88,-1.287,-0.706,22.727,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2|T2G; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_006,T6,REJECT_SEQ4,T2|T2G|T10|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-0.029,-0.678,20.93,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2G|T10; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_007,T6,REJECT_SEQ4,Z3|Z2G|T5|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,-2.577,-0.592,34.884,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|Z2G|T5; final = T6.
T6_NASDAQ_GT5_REJECT_SEQ4_008,T6,REJECT_SEQ4,Z2|Z2G|T9|T6,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,52,-1.803,-0.399,26.923,T6_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|T9; final = T6.
T9_BASELINE_SP500,T9,BASELINE,T9,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,,,0.62,14.889,T9_analytics.docx,"n=7,099 | rr=1.206"
T9_BASELINE_NASDAQ_GT5,T9,BASELINE,T9,NASDAQ >$5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,,,0.041,25.527,T9_analytics.docx,"n=24,288 | rr=1.301"
T9_SP500_COMPOSITE_001,T9,COMPOSITE,T9L12N,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,822,1.799,1.66,14.72,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_002,T9,COMPOSITE,T9L34N,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,204,2.061,1.337,12.255,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_003,T9,COMPOSITE,T9L12NU,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,355,1.333,1.232,14.93,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_004,T9,COMPOSITE,T9L34NP,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,155,0.696,0.882,10.323,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_005,T9,COMPOSITE,T9L34NU,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,260,0.596,0.861,17.692,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_006,T9,COMPOSITE,T9L34NUR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,212,0.537,0.637,17.453,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_007,T9,COMPOSITE,T9L34NB,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,144,0.483,0.563,15.278,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_008,T9,COMPOSITE,T9L12NR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,1058,0.778,0.55,15.312,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_009,T9,COMPOSITE,T9L12ND,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,1098,0.928,0.524,12.75,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_010,T9,COMPOSITE,T9L34ND,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,603,0.363,0.473,15.423,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_011,T9,COMPOSITE,T9L34NH,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,181,0.399,0.436,15.47,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_COMPOSITE_012,T9,COMPOSITE,T9L12NUR,SP500,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,355,0.272,0.348,16.62,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_001,T9,REJECT_COMPOSITE,T9L34NP,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,484,0.637,0.4,22.727,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_002,T9,REJECT_COMPOSITE,T9L34NB,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,699,-0.725,0.336,24.177,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_003,T9,REJECT_COMPOSITE,T9L12NB,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,419,-0.144,0.31,23.628,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_004,T9,REJECT_COMPOSITE,T9L34N,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,722,1.453,0.3,21.468,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_005,T9,REJECT_COMPOSITE,T9L12NU,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1024,0.741,0.283,21.973,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_006,T9,REJECT_COMPOSITE,T9L12N,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,2432,0.108,0.213,25.863,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_007,T9,REJECT_COMPOSITE,T9L34NR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1059,0.761,0.173,22.757,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_008,T9,REJECT_COMPOSITE,T9L12NUR,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1296,1.218,0.172,25.154,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_009,T9,REJECT_COMPOSITE,T9L34NH,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,672,0.546,0.135,20.833,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_010,T9,REJECT_COMPOSITE,T9L12NDP,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1047,0.998,0.1,26.361,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_011,T9,REJECT_COMPOSITE,T9L34ND,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,2191,0.584,0.04,24.829,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_REJECT_COMPOSITE_012,T9,REJECT_COMPOSITE,T9L34NDP,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,945,0.647,0.0,26.243,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_NASDAQ_GT5_COMPOSITE_001,T9,COMPOSITE,T9L12NP,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,994,0.283,-0.046,25.956,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_NASDAQ_GT5_COMPOSITE_002,T9,COMPOSITE,T9L12NR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,3528,-0.112,-0.121,27.098,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_NASDAQ_GT5_COMPOSITE_003,T9,COMPOSITE,T9L12ND,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,3471,0.163,-0.145,26.621,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_NASDAQ_GT5_COMPOSITE_004,T9,COMPOSITE,T9L12NH,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,1414,-0.162,-0.23,27.086,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_NASDAQ_GT5_COMPOSITE_005,T9,COMPOSITE,T9L34NUR,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,963,-0.351,-0.251,27.934,T9_analytics.docx,Composite rule seed from T9_analytics.docx
T9_SP500_SEQ4_001,T9,SEQ4,Z3|T4|Z9|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,22,5.328,4.995,0.0,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|T4|Z9; final = T9.
T9_SP500_SEQ4_002,T9,SEQ4,T3|T2G|Z4|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,25,4.268,4.538,4.0,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|T2G|Z4; final = T9.
T9_SP500_SEQ4_003,T9,SEQ4,Z4|Z2G|Z2|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,22,4.365,3.038,4.545,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|Z2G|Z2; final = T9.
T9_SP500_SEQ4_004,T9,SEQ4,Z2G|T5|Z4|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,27,3.793,2.736,18.519,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T5|Z4; final = T9.
T9_SP500_SEQ4_005,T9,SEQ4,Z5|Z2G|Z2G|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,23,3.667,2.565,4.348,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z5|Z2G|Z2G; final = T9.
T9_SP500_SEQ4_006,T9,SEQ4,Z2G|Z2G|Z2|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,58,1.425,2.333,12.069,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|Z2; final = T9.
T9_SP500_SEQ4_007,T9,SEQ4,T1|Z5|Z2G|T9,SP500,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,20,2.139,2.267,10.0,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|Z5|Z2G; final = T9.
T9_SP500_SEQ4_008,T9,SEQ4,T2|Z3|Z2G|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,25,0.647,2.017,28.0,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|Z3|Z2G; final = T9.
T9_SP500_SEQ4_009,T9,SEQ4,Z2G|Z2G|Z6|T9,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,26,3.972,1.997,11.538,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|Z6; final = T9.
T9_SP500_SEQ4_010,T9,SEQ4,Z4|Z2|Z2G|T9,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,28,3.882,1.991,3.571,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|Z2|Z2G; final = T9.
T9_SP500_SEQ4_011,T9,SEQ4,T1|T2G|Z4|T9,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,31,1.111,1.936,12.903,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1|T2G|Z4; final = T9.
T9_SP500_SEQ4_012,T9,SEQ4,Z4|Z2|Z2|T9,SP500,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,23,0.94,1.922,13.043,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|Z2|Z2; final = T9.
T9_SP500_REJECT_SEQ4_001,T9,REJECT_SEQ4,Z2G|T4|Z1|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,20,-3.571,-3.53,25.0,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T4|Z1; final = T9.
T9_SP500_REJECT_SEQ4_002,T9,REJECT_SEQ4,T2G|T2G|Z1G|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,34,-2.145,-2.902,41.176,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|T2G|Z1G; final = T9.
T9_SP500_REJECT_SEQ4_003,T9,REJECT_SEQ4,Z2G|T3|Z4|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,28,-1.408,-1.763,21.429,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|T3|Z4; final = T9.
T9_SP500_REJECT_SEQ4_004,T9,REJECT_SEQ4,T2G|Z9|Z2G|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,39,-0.459,-1.704,17.949,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z9|Z2G; final = T9.
T9_SP500_REJECT_SEQ4_005,T9,REJECT_SEQ4,T9|T2G|Z1|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,25,-0.833,-1.514,28.0,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T9|T2G|Z1; final = T9.
T9_SP500_REJECT_SEQ4_006,T9,REJECT_SEQ4,Z3|Z2G|Z2G|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,21,-1.364,-1.33,38.095,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|Z2G|Z2G; final = T9.
T9_SP500_REJECT_SEQ4_007,T9,REJECT_SEQ4,T2|T2|Z1|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,28,-2.279,-1.308,21.429,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|T2|Z1; final = T9.
T9_SP500_REJECT_SEQ4_008,T9,REJECT_SEQ4,T9|Z1G|Z2G|T9,SP500,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,22,-0.196,-1.132,9.091,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T9|Z1G|Z2G; final = T9.
T9_NASDAQ_GT5_SEQ4_001,T9,SEQ4,T1G|Z3|Z2G|T9,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,43,1.726,3.971,30.233,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T1G|Z3|Z2G; final = T9.
T9_NASDAQ_GT5_SEQ4_002,T9,SEQ4,T2G|Z1G|Z2G|T9,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,52,7.427,3.611,21.154,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2G|Z1G|Z2G; final = T9.
T9_NASDAQ_GT5_SEQ4_003,T9,SEQ4,Z4|Z2G|Z2|T9,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,72,3.236,3.276,20.833,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z4|Z2G|Z2; final = T9.
T9_NASDAQ_GT5_SEQ4_004,T9,SEQ4,Z3|T4|Z9|T9,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,55,1.765,3.081,7.273,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z3|T4|Z9; final = T9.
T9_NASDAQ_GT5_SEQ4_005,T9,SEQ4,T3|Z3|Z2|T9,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,41,4.822,2.965,17.073,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|Z3|Z2; final = T9.
T9_NASDAQ_GT5_SEQ4_006,T9,SEQ4,T4|T2G|Z3|T9,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,43,2.879,2.893,16.279,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T4|T2G|Z3; final = T9.
T9_NASDAQ_GT5_SEQ4_007,T9,SEQ4,T3|Z4|Z2|T9,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,43,3.963,2.607,23.256,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T3|Z4|Z2; final = T9.
T9_NASDAQ_GT5_SEQ4_008,T9,SEQ4,Z1|T3|Z4|T9,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,42,2.283,2.396,21.429,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z1|T3|Z4; final = T9.
T9_NASDAQ_GT5_SEQ4_009,T9,SEQ4,Z9|T4|Z3|T9,NASDAQ_GT5,GOOD,BULL_B,BULLISH_TRIGGER,GOOD,55,Bullish trigger candidate; needs context confirmation.,41,3.636,2.371,21.951,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z9|T4|Z3; final = T9.
T9_NASDAQ_GT5_SEQ4_010,T9,SEQ4,Z2|Z2G|Z6|T9,NASDAQ_GT5,STRONG,BULL_A,BULLISH_TRIGGER,STRONG,70,High-priority bullish trigger candidate if context/price-position agrees.,59,5.787,2.208,15.254,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2|Z2G|Z6; final = T9.
T9_NASDAQ_GT5_SEQ4_011,T9,SEQ4,Z2G|Z2G|Z6|T9,NASDAQ_GT5,AVERAGE,BULL_WATCH,BULLISH_CONTEXT,AVERAGE,35,Average T signal; use only with confirming composite/sequence/EMA/price-position.,89,3.376,2.125,24.719,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z2G|Z2G|Z6; final = T9.
T9_NASDAQ_GT5_SEQ4_012,T9,SEQ4,Z6|Z2G|Z2|T9,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,47,2.382,2.083,25.532,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = Z6|Z2G|Z2; final = T9.
T9_NASDAQ_GT5_REJECT_SEQ4_001,T9,REJECT_SEQ4,T2|Z1|Z2G|T9,NASDAQ_GT5,REJECT,SHORT_WATCH,BEARISH_CANDIDATE,REJECT,-40,Long-reject pattern. Promote to SHORT_GO only after breakdown confirmation.,53,-3.156,-3.544,37.736,T9_analytics.docx,Unrestricted 4-bar sequence seed. Prior 3 = T2|Z1|Z2G; final = T9.
